"Sat Mar 10 17:19:06 +0000 2018","1520682546.0","0.05","0","0","1","2","0","2","0"
"Sat Mar 10 17:19:08 +0000 2018","1520682548.0","-0.08333333333333333","0","0","3056","1165","16266","28783","247"
"Sat Mar 10 17:19:09 +0000 2018","1520682549.0","-0.5499999999999999","0","0","192549","200395","30458","163771","0"
"Sat Mar 10 17:19:09 +0000 2018","1520682549.0","0.37878787878787873","0","0","226","851","191","654","411"
"Sat Mar 10 17:19:10 +0000 2018","1520682550.0","0.21666666666666665","0","0","185","103","114","922","0"
"Sat Mar 10 17:19:13 +0000 2018","1520682553.0","0.25","0","0","15","69","53","135","2415"
"Sat Mar 10 17:19:14 +0000 2018","1520682554.0","0.0","0","0","5301","5014","1216","1498","192"
"Sat Mar 10 17:19:14 +0000 2018","1520682554.0","0.0","0","0","21","0","0","2044","0"
"Sat Mar 10 17:19:15 +0000 2018","1520682555.0","0.0","0","0","131","207","1973","1989","113"
"Sat Mar 10 17:19:15 +0000 2018","1520682555.0","0.6","0","0","90598","85292","42711","379198","3"
"Sat Mar 10 17:19:16 +0000 2018","1520682556.0","0.0","0","0","1434","1774","6643","17946","1"
"Sat Mar 10 17:19:16 +0000 2018","1520682556.0","-0.19583333333333333","0","0","107","609","3936","665","56"
"Sat Mar 10 17:19:16 +0000 2018","1520682556.0","0.6","0","0","9453","10039","3649","2789","446"
"Sat Mar 10 17:19:17 +0000 2018","1520682557.0","0.0","0","0","243","299","7693","7367","70"
"Sat Mar 10 17:19:17 +0000 2018","1520682557.0","0.26249999999999996","0","0","0","16","0","16","0"
"Sat Mar 10 17:19:18 +0000 2018","1520682558.0","0.0","0","0","163","5000","910","1435","20"
"Sat Mar 10 17:19:18 +0000 2018","1520682558.0","0.0","0","0","1913","646","1830","10089","0"
"Sat Mar 10 17:19:18 +0000 2018","1520682558.0","0.25","0","0","541","1160","208","74","584"
"Sat Mar 10 17:19:18 +0000 2018","1520682558.0","0.0","0","0","167","397","1026","595","103"
"Sat Mar 10 17:19:18 +0000 2018","1520682558.0","-0.16666666666666666","0","0","364","2","1031","649","8"
"Sat Mar 10 17:19:19 +0000 2018","1520682559.0","0.0","0","0","6384","6989","10725","19500","568"
"Sat Mar 10 17:19:19 +0000 2018","1520682559.0","0.0","0","0","27636","27766","18220","13507","0"
"Sat Mar 10 17:19:21 +0000 2018","1520682561.0","0.85","0","0","249","487","2617","4379","1"
"Sat Mar 10 17:19:23 +0000 2018","1520682563.0","0.1","0","0","10094","9866","5630","5047","51"
"Sat Mar 10 17:19:26 +0000 2018","1520682566.0","0.35","0","0","1175","1239","81","214","1992"
"Sat Mar 10 17:19:27 +0000 2018","1520682567.0","0.0","0","0","7259","40","54","390","37"
"Sat Mar 10 17:19:29 +0000 2018","1520682569.0","0.1","0","0","3257","4244","3223","4039","97"
"Sat Mar 10 17:19:31 +0000 2018","1520682571.0","-0.5","0","0","1192","1650","979","1173","30"
"Sat Mar 10 17:19:31 +0000 2018","1520682571.0","0.0","0","0","6384","6989","10725","19500","533"
"Sat Mar 10 17:19:32 +0000 2018","1520682572.0","0.3","0","0","1450","2060","3476","4546","263"
"Sat Mar 10 17:19:34 +0000 2018","1520682574.0","0.0","0","0","31","138","1559","130","279"
"Sat Mar 10 17:19:36 +0000 2018","1520682576.0","0.1","0","0","146","293","584","573","241"
"Sat Mar 10 17:19:37 +0000 2018","1520682577.0","0.0","0","0","5246","714","7862","117269","104"
"Sat Mar 10 17:19:39 +0000 2018","1520682579.0","0.0","0","0","140","325","5411","2410","46"
"Sat Mar 10 17:19:40 +0000 2018","1520682580.0","-0.3166666666666667","0","0","33","230","1163","113","9"
"Sat Mar 10 17:19:41 +0000 2018","1520682581.0","-0.4","0","0","6384","6989","10725","19500","590"
"Sat Mar 10 17:19:42 +0000 2018","1520682582.0","0.125","0","0","14","195","94","96","806"
"Sat Mar 10 17:19:42 +0000 2018","1520682582.0","0.0","0","0","265","144","2639","13830","77"
"Sat Mar 10 17:19:42 +0000 2018","1520682582.0","0.38541666666666663","0","0","717","149","423","458","2"
"Sat Mar 10 17:19:43 +0000 2018","1520682583.0","0.1","0","0","18429","19001","19473","73136","9"
"Sat Mar 10 17:19:43 +0000 2018","1520682583.0","0.5","0","0","20","39","565","3","783"
"Sat Mar 10 17:19:44 +0000 2018","1520682584.0","0.0","0","0","541","1160","208","74","55"
"Sat Mar 10 17:19:44 +0000 2018","1520682584.0","0.0","0","0","4377","4690","22","3844","0"
"Sat Mar 10 17:19:45 +0000 2018","1520682585.0","0.0","0","0","6384","6989","10725","19500","531"
